Kelas;Soal;A;B;C;D;E;Jawaban
11;Masyarakat madani yang ingin dibangun bangsa Indonesia adalah masyarakat demokrasi yang cerdas dan ...;maju;modern;reformasi;agamis;sekuler;D
11;Berlakunya sistem pemerintahan parlementer berdasarkan ...;Maklumat Pemerintah Tanggal 3 November 1945;UUD 1945;UUDS;Maklumat  Wakil Presiden No. X Tahun 1945;Dekrit Presiden;A
11;Pemilu dilaksanakan serentak di seluruh tanah air dan berlaku bagi semua warga negara yang telah memenuhi persyaratan tertentu, merupakan asas ...;umum;langsung;bebas;rahasia;adil;A
11;Dekrit Presiden 5 Juli 1959 berarti Indonesia kembali kepada UUD 1945 dengan sistem demokrasi ...;liberal;Pancasila;parlemen;terpimpin;komunis;D
11;Proses sosialisasi politik diselenggarakan melalui cara-cara sebagai berikut, kecuali ...;ceramah-ceramah;penerangan;kursus kader;kekerasan;kekerasan;D
11;Jumlah partai politik peserta pemilu 2004 adalah ...;20 partai politik;21 partai politik;22 partai politik;24 partai politik;24 partai politik;D
11;Manfaat mempelajari budaya politik adalah ...;masyarakat lebih mudah  berpartisipasi  dalam politik;menentukan sikap politik setiap individu;mengetahui sikap-sikap warga negara terhadap sistem politik;mengetahui partisipasi politik masyarakat;mencegah sikap politik negatif;C
11;Sikap pemerintah pada era reformasi adalah mendukung kebebasan masyarakat, dengan dikeluarkan UU No.40 Tahun 1999 tentang ...;Penyiaran;Pers;Kebebasan menyampaikan pendapat  di muka umum;Pemilu;Kemerdekaan berserikat dan berkumpul;B
11;Berikut ini yang bukan termasuk karakter khas masyarakat madani adalah ...;demokratis;toleran;pluralis;bebas;bebas;D
11;Berikut ini yang bukan merupakan unsur-unsur budaya berupa perilaku yang nyata adalah ...;nilai-nilai;kepercayaan;agama;norma;perilaku manusia;C
11;Faktor penyebab tingkat partisipasi politik masyarakat rendah pada budaya politik parokial adalah...;rendahnya tingkat pendidikan;rendahnya tingkat ekonomi;rendahnya kesadaran berdemokrasi;rendahnya sikap politik;rendahnya kepedulian masyarakat;A
11;Fungsi konsititusi adalah sebagai berikut. Kecuali...;menjamin hak-hak asasi manusia;membatasi periaku pemerintahan;menentukan lembaga negara bekerja sama satu sama lain;menentukan hubungan antarnegara;menentukan hubungan antarnegara;D
11;Kedudukan Pancasila sebagai dasar negara tertuang dalam...;GBHN;Pembukaan UUD 1945;UUD 1945;Batang Tubuh UUD 1945;Tap MRP RI;B
11;Berikut ini adalah faktor-faktor yang menjadi dasar penyusunan konstitusi, kecuali...;ideologi;sejarah;dasar negara;kondisi ekonomi;kondisi ekonomi;D
11;Pendirian-pendirian atau keyakinan mengenai dunia sebagai keseluruhan dan kedudukan manusia didalamnya dan pendirian-pendirian atau keyakinan-keyakinan tentang nilai-nilai, makna, dan tujuan hidup manusia disebut...;Piagam Jakarta;dasar negara;pandangan hidup;ideologi negara;ideologi negara;D
11;Segala kelompok cita-cita, nilai-nilai dasar, dan keyakinan-keyakinan yang mau dijunjung tinggi sebagai pedoman nomatif disebut...;konstitusi negara;ideologi;dasar negara;pandangan hidup;filsafat negara;D
11;Motivasi untuk mencapai dan mempertahankan serta mengisi kemerdekaan dapat diungkapkan secara objektif dalam Pembukaan UUD 1945 alinea...;pertama;kedua;ketiga;keempat;kedua dan ketiga;B
11;Sebagai ideologi nasional bangsa Indonesia, Pancasila berperan sebagai...;dasar pembentukan Indonesia merdeka;untuk mewujudkan cita-cita dan tujuan nasional bangsa Indonesia sebagaimana dirumuskan dlaam Pembukaan UDD 1945;mempersatukan bangsa, memelihara, dan mengukuhkan persatuan dan kesatuan;pedoman dalam menggunakan hak dan kewajiban;dasar hubungan antarwarga negara dengan negara, melainkan juga dasar bagi perhubungan antarwarga negara;B
11;UUD 1945 sebagai konstitusi Negara Kesatuan Republik Indonesia ditetapkan sebagai sumber huum dan atau urutan perundang-undangan RI melalui...;UU No. 30/2003;Tap. MPR No. III/MPR/2000;PP No. 10/2000;UU No. 23/2003;UU no. 22/1999;B
11;Suatu konstitusi memuat beberapa hal pokok yang harus diatur dalam negara, antara lain, kecuali...;tujuan negara;lembaga negara;perubahan negara;hak asasi manusia;sanksi;C
11;Pancasila tidak hanya menjadi dasar hubungan antarwarganegara dengan negara, melainkan juga sebagai...;usaha memahami situasi sosial tertentu;pedoman sebagai dasar negara;wujud dari cita-cita dan tujuan nasional bangsa Indonesia;dasar perhubungan antarwarga negara;dasar pembentukan negara merdeka;C
11;Pengertian konstitusi adalah...;hukum dasar tertulis dan tidak tertulis;hukum dasar tertulis saja;peraturan tidak tertulis;kebiasaan ketatanegaraan;himpunan keputusan hakim;A
11;Norma hukum tertinggi di Indonesia adalah...;UUD 1945;Pancasila;konvensi;konstitusi;undang-undang;B
11;Setiap manusia memiliki kepentingan dan kebutuhan. Agar kepentingan dan kebutuhan manusia bisa terpenuhi dengan tertib, maka perlu dibuat hal-hal sebagai berikut, kecuali...;konstitusi;perjanjian;kesepakatan;organisasi;peraturan;D
11;Perbedaan ideologi Pancasila dengan liberalisme di bidang politik, yaitu dalam ideologi Pancasila yang mengutamakan keseimbangan antara...;persamaan pendapatan dan oposisi yang bersifat liberal;kebebasan partai politik dan pembatasan partai politik;kepentingan masyarakat dan kebebasan individu;sistem banyak partai dan sistem dua partai politik;sistem presidensial dan sistem parlementer;C
11;Negara yang pemerintahanya tidak mempunyai undang-undang dasar tertulis adalah...;Thailand;Inggris;Amerika Serikat;Perancis;Kanada;A
11;Kewarganegaraan seseorang yang diperoleh dengan cara melakukan tindakan-tindakan hukum tertentu disebut...;opsi;naturlasisasi;repudiasi;apatride;bipatride;B
11;Berikut ini adalah kewajiban negara terhadap warga negaranya, kecuali diwajibkan negara untuk...;menjamin sistem hukum yang adil;menjamin hak asasi warga negara;memberi kebebasan beribadah;mengembangkan pendidikan untuk rakyat;memberikan jaminan sosial;A
11;Menurut Undang-undang Darurat RI yang termuat dalam Lembaran Negara 1955 Nomor 33 tentang Kependudukan di Indonesia, yang dimaksud orang asing yang menjadi penduduk negara Indonesia adalah...;selama orang asing itu menetap di Indonesia;selama orang tersebut bekerja di Indonesia;selama orang tersebut setia terhadap Indonesia;orang itu bersuamikan orang Indoneisa;orang itu diadopsi oleh orang Indonesia;A
11;Untuk menetap di Indonesia, orang asing harus...;bekerja dan belajar di Indonesia;mendapat izin bertempat tinggal dari pemerintah Indonesia;memiliki visa masuk ke negara Indonesia;memiliki paspor dan visa yang disahkan oleh kantor imigrasi;memiliki saudara yang bertempat tinggal di Indonesia;D
11;Perbedaan pokok antara warga negara Indonesia dengan warga negara asing di Indonesia terletak pada...;pekerjaan tetapnya;lamanya berdomisili;tempat kelahirannya;hak dan kewajibannya;hak dan kewajibannya;D
11;Masalah kewarganegaraan Republik Indonesia yang baru diatur dalam UU Nomor 12 Tahun 2006 tentang...;Pewarganegaraan Republik Indonesia;Berkebangsaan Republik Indonesia;Tata Cara Menjadi Warga Negara Republik Indonesia;Kewarganegaraan Republik Indonesia;Warga Negara Republik Indonesia;D
11;Mereka yang berdiam di dalam suatu negara atau menjadi penghuni negara disebut...;bangsa;rakyat;warga negara;penduduk;bukan penduduk;D
11;Hak untuk menolak kewarganegaraan tertentu diebut...;hak opsi;stelsel pasif;apatride;hak repudiasi;hak repudiasi;D
11;Menurut peraturan Hindia Belanda, penghuni tanah air Indonesia yang bukan orang asing, disebut...;pribumi;timur asing;penduduk asli;kaula negara Belanda;abdi negara Belanda;A
11;Apabila seorang warga negara dari suatu negara yang menganut asas ius sanguinis melahirkan anak di negara yang menganut asas ius soli, maka anak tersebut memiliki kewarganegaraan rangkap yang disebut...;apartheid;apartride;bipatride;stelsel aktif;stelsel pasif;C
11;Asas kewarganegaraan suatu negara yang ditetapkan menurut keturunan darah orang tuanya disebut asas...;ius soli;ius sanguinis;ius naturalisasi;ius nelius;ius melius;B
11;Hak untuk memilih sesuatu kewarganegaraan tertentu disebut...;hak opsi;stelsel pasif;apatride;stelsel aktif;hak repudiasi;A
11;Seseorang yang dianggap menjadi warga negara dengan sendirinya tanpa melakukan tindakan hukum tertentu disebut...;naturalisasi;repudiasi;opsi;stelsel pasif;stelsel aktif;D
11;Menurut UU Nomor 12 Tahun 2006, yang menjadi warga negara Indonesia adalah setiap orang yang berdasarkan peraturan perundang-undangan dan/atau berdasarkan perjanjian Pemerintah Republik Indonesia dengan negara lain sebelum undang-undang ini berlaku sudah menjadi...;warga negara Belanda;warga negara Indonesia;warga negara asing;kaula negara Belanda;kaula timur asing;B
11;Seorang yang tidak mempunyai status kewarganegaraan disebut dengan istilah...;opsi;naturalisasi;repudiasi;apatride;bipatride;D
11;Demokrasi di negara komunis, sesungguhnya yang mengendalikan kekuasaan pemerintahan adalah...;perdana menteri;presiden;parlemen;polibiro;polibiro;D
11;Melalui pendidikan politik, generasi muda diharapkan mengembangkan sikap seperti di bawah ini, kecuali...;pemahaman tentang demonstrasi;pemahaman tentang demokrasi;kemampuan berpartisipasi dalam kehidupan demokratis;keterampilan berpikir kritis;kesetiaan terhadap moral demokrasi;A
11;Ilmu politik adalah ilmu yang mempelajari negara, tujuan-tujuan negara, dan lembaga yang akan melaksanakan tujuan-tujuan itu, serta hubungan antara negara dengan masyarakat, yaitu pendapat...;J. Barents;Roger F. Soltau;Adilth Grabowsky;Miriam Budiarjo;Niccolo Machiavelli;B
11;Perilaku manusia dalam bidang politik adalah...;mengikuti siskamling;ikut rapat komite sekolah;mengunjungi kelompok kepentingan;mengikuti kampanye partai;kegiatan bakti sosial;D
11;Rangkaian kumpulan atau variabel yang saling mengait sehingga terbentuk satu kesatuan disebut...;sistem;variabel;unsur;bagian;sistem politik;A
11;Menurut Sigmund Neumann, fungsi partai politik pada negara komunis adalah untuk...;melahirkan tindakan-tindakan terhadap penentang penguasa;mediator bagi aspirasi-aspirasi rakyat di parlemen;mengendalikan aspek kehidupan rakyat secara monopolitik;mewujudkan keadaan negara yang sama rata dan sama rasa;kemakmuran rakyat yang sebesar-besarnya secara totalitas;D
11;Sesuai dengan prinsip-prinsip bebas yang bertanggung jawab, media massa seharusnya mengabdi pada...;kepentingan penguasa negara;kesejahteraan bersama warga masyarkat;kepentingan pemilik modal yang membiayai media massa;kesejahteraan bersama para karyawan media massa;kepentingan partai politik yang sedang berkuasa;B
11;Memperjuangkan dan menyalurkan aspirasi anggota partai poitik, merupakan salah satu dari...;keinginan partai politik;fungsi partai politik;tujuan partai politik;cita-cita partai politik;harapan partai politik;B
11;Partai politik akan tumbuh subur di negara yang menganut paham...;komunis;sosialis;demokrasi;fasis;republik;C
11;Mengembangkan demokrasi Pancasila merupakan salah satu dari...;keinginan partai politik;fungsi partai politik;tujuan partai politik;cita-cita partai politik;harapan partai politik;C
11;Ilmu politik adalah ilmu mengenai kelakuan politik dan dipelajari sebagai suatu sistem politik, mempunyai empat variabel sebagai berikut, kecuali...;budaya politik;kepentingan sebagai tujuan;kebiasaan berpolitik;kebijakan (policy);kekuasaan;C
11;Sebagai sarana mengartikulasikan dan mengapresiasi kepentingan, merupakan salah satu dari...;keinginan partai politik;tujuan partai politik;fungsi partai politik;cita-cita partai poitik;harapan partai politik;C
11;Dalam kehidupannya, setiap bangsa dan negara harus mampu...;menolak perubahan agar bisa menjaga stabilitas negara;mengelola perubahan dan memelihara stabilitas negara;mengutamakan perubahan walau harus mengorbankan stabiitas negara;mengutamakan stabilitas negara walau harus mengorbankan perubahan;merombak secara keseluruhan tatanan yang ada;B
11;Mereka yang meyakini sebagian besar pandangan Marx mengenai komunisme dan sejarah, serta memakai metode analisisnya disebut...;neo-Marxis;Marxisme;pasca-Marxis;pendukung Marx;pengagum Marx;B
11;Salah satu perbedaan antara ideologi Pancasila dengan ideologi liberal di bidnag politik tampak dalam...;besar kecilnya partisipasi masyarakat dalam pemerintahan;banyak sedikitnya partai politik yang boleh hidup;partisipasi antar partai untuk mendapatkan kekuasaan;caranya dalam mengambil keputusan pemerintahan;syarat umum dalam mengikuti pemilihan umum;D
11;Setelah runtuhnya kaum feodal muncul aliran baru yang didasari oleh rasa cinta kasih sesama manusia yang disebut dengan aliran...;romantisme;humanisme;pragmatisme;idealisme;#;b
11;Seni rupa Jepang yang terkenal salah satunya adalah seni merangkai bunga yang disebut...;toramatzu;hokaido;ikebana;bonsai;ikana;c
11;Patung berkepala manusia dan berbadan singa yang terdapat di Mesir disebut...;mastaba;Spinx;minalpha;ninipeh;amonra;b
11;Seni rupa bangsa Thailand sangat kuat dipengaruhi oleh ajaran agama...;Hindu;Budha;Islam;Shinto;Kong Hu Cu;b
11;Bahan utama untuk membuat vas bunga adalah...;batu;kayu;tanah liat;tulang;bambu;c
11;Untuk membuat sebuah vas bunga dengan bahan dasar tanah liat dapat menggunakan teknik berikut ini, kecuali...;membentuk;putar;membutsir;mencetak;memilin;d
11;Hal pertama yang diperlukan oleh seorang seniman dalam menghasilkan karya-karyanya adalah...;alat-alat perlengkapan;media;biaya;ide atau gagasan;perencanaan;d
11;Seorang seniman menghasilkan gagasan dalam membuat sebuha hasil karya seninya berdasarkan...;pengalaman hidupnya;kondisi ekonominya;cita rasa seninya;lingkungannya;kondisi emosionalnya;b
11;Kegiatan untuk menampilkan sebuah hasil seni kriya kepada publik disebut...;pergelaran;pameran;lelang;seminar;lokakarya;b
11;Teknik yang dapat digunakan dalam penciptaan karya seni kriya sehingga dapat menghasilkan karya dengan cepat dan berjumlah banyak adalah...;handmade;handmade dengan bantuan perlatan;mekanisasi;tradisional;alamiah;c
11;Gambar yang ditemukan dari tarikan garis menuju ke satu titik atau lebih yang berfungsi untuk melihat bentuk sesuai dengan bentuk aslinya disebut proyeksi...;orthogonal;vertikal;horizontal;sentral;frontal;d
11;Langkah pertama yang harus dilakukan dalam membuat sebuah pameran hasil karya adalah...;menentukan bahan pameran;membuat proposal;membuat desain interior pameran;menaata barang  atau benda seni;menghitung biaya yang akan dikeluarkan;b
11;Sebuah hasil karya musik dikatakan baik dan berkualitas salah satunya adalah apabila...;menggunakan nada-nada yang sulit;aransemen musik sangat susah untuk diikuti;memiliki pola nada dan irama yang menarik;mudah untuk disesuaikan dengan alat musik;tidak mudah untuk dilakukan perubahan aransemen;c
11;Musik dangdut adalah jenis musik yang tidak termasuk ke dalam jenis musik tradisional nusantara karena...;dipengaruhi oleh jenis musik dari Eropa;musik tersebut berasal dari India;tidak mencerminkan budaya asli bangsa Indonesia;aslinya musik tersebut adalah musik Melayu;menggunakan alat-alat musik modern;d
11;Musik nontradisional mempunyai peranan seperti di bawah ini, kecuali...;sebagai identitas diri suatu masyarakat atau bangsa;sebagai sarana dalam pendidikan baik formal maupun nonformal;dapat menanamkan rasa nasionalisme;sebagai media untuk menunjukkan ciri khas dari sebuah bangsa;sebagai media untuk menunjukkan ciri khas dari sebuah bangsa;D
11;Melalui musik nontradisional dapat menunjukkan identitas sebuah bangsa yang dpaat terlihat melalui...;alat musik yang digunakan;jenis musik yang digunakan;arransemen yang digunakan;bahasa yang digunakan;pesan yang disampaikan;d
11;Melalui musik dapat meningkatkan solidaritas internasional karena musik...;menggunakan bahasa yang universal;berisi nilai yang universal;tidak pernah berbohong;menawarkan kebahagiaan dan kesenangan;membius pendengar untuk berimajinasi;b
11;Jenis musik nontradisional yang sangat digemari oleh generasi muda pada umumnya adalah jenis musik...;seriosa;dangdut;keroncong;populer;hawaian;d
11;Musik dangdut merupakan perpaduan antara jenis musik...;melayu, pop, dan rock;jazz, melayu, dan pop;pop, rock, dan jazz;melayu, India, dan rock;rock, melayu, dan jazz;d
11;Sebuah lagu dengan jenis dangdut disukai masyarakat kebanyakan karena...;arransemen musiknya memiliki kesulitan yang tinggi;pesan moral yang dibawa sangat tinggi;mengumbar banyak nilai-nilai filosofis;lagunya menarik dan sangat menghibur;memiliki tempo yang sangat dinamis;d
11;Seni tari berperan sebagai sarana atau alat untuk...;berkreasi atau berekspresi;berolahraga;mencari uang;memperoleh jodoh;menarik lawan jenis;a
11;Berikut ini yang termasuk fungsi dari tari nusantara adalah...;melestarikan budaya bangsa;menjadi wahana hiburan masyarakat;ajang promosi budaya;sarana bergaul kalangan remaja;pelengkap berbagai acara seremonial;a
11;Tari pakarena pada awalanya adalah tarian yang berfungsi untuk...;pemujaan pada dewa;bagian dari upacara sebelum perang;tarian kerajaan;tarian adat;tarian nusantara;a
11;berikut ini yang bukan termasuk karakteristik dari tarian daerah Sunda adalah...;gerakannya berkarakter;tata rias bersinar, jelas, dan tajam;tata busana kaya akan warna;gerakannya anggun dan lembut;mengenakan selendang panjang yang berwarna mencolok;d
11;Ciri khas dari teater modern di antaranya dapat terlihat dari...;para pemainnya;penulis skenarionya;bahasa yang digunakannya;penataan panggung dan dekorasi;nilai yang disuguhkan;d
11;Pengarang drama absurd yang terkenal di Indonesia adalah...;Idrus;Sanoesi Pane;Muhammad Yamin;Iwan Simatupang;W.S. Rendra;d
11;Berikut adalah salah satu persamaan dari drama tradisional dan drama modern, yaitu...;memiliki pementasan dan dekorasi;memiliki naskah;cerita berdasarkan sumber yang sama;mengandalkan tarian;diiringi musik yang sama;a
11;Dengan teater, kita dilatih untuk bekerja sama dengan orang lain. Dalam hal ini teater memiliki fungsi sebagai...;keperluan upacara;media ekspresi;sarana hiburan;media pendidikan;kegiatan pertunjukan;d
11;Teater rakyat yang berasal dari Jawa Tengah yang diambil dari cerita tentang kerajaan, cerita sejarah atau cerita-cerita rakyat Jawa Tengah dinamakan...;ludruk;ketoprak;tarling;lenong;makyong;b
11;Latihan yang ditekankan pada latihan gerak dan pengelompokan perilaku adalah...;membaca;blocking;pelicin;karya;umum;b
11;Seni kriya Yunani klasik yang berupa tembikar dan jambangan menggambarkan...;kehidupan dewa dewi;pemujaan dewa dewi;mitologi kepahlawanan;binatang mitos;wujud para dewa dewi;c
11;Berikut yang bukan persamaan penciptaan seni kriya mancanegara secara umum adalah...;menghasilkan benda seni bernilai tinggi dengan bentuk indah;memiliki fungsi guna atau pakai;diciptakan untuk kepentingan orang lain;harus dikerjakan secara massal;harus dikerjakan secara massal;D
